event_id,transaction_id,event_type,event_status,event_timestamp,provider
EVT-55CA8BF2DE,TXN-457166AFA8,PROCESSING,RECEIVED,2026-09-02 16:20:20.885558,Provider C
EVT-8CF9B9C2DA,TXN-457166AFA8,PENDING,AWAITING_CONFIRMATION,2026-09-02 16:20:34.885558,Provider C
EVT-3F43BAD7E0,TXN-E0C61CD626,INITIATED,RECEIVED,2026-09-03 12:51:57.885591,Provider B
EVT-9BEA10A040,TXN-E0C61CD626,PROCESSING,RECEIVED,2026-09-03 12:52:01.885591,Provider B
EVT-3373CFD050,TXN-E0C61CD626,SUCCESS,CONFIRMED,2026-09-03 12:52:07.885591,Provider B
EVT-419560B631,TXN-E0C61CD626,REVERSAL,REVERSED,2026-09-03 12:56:56.885591,Provider B
EVT-C7A71602CF,TXN-16DEA689EB,INITIATED,RECEIVED,2026-09-06 07:22:35.885643,Provider C
EVT-C981F9B6C6,TXN-16DEA689EB,PROCESSING,RECEIVED,2026-09-06 07:22:38.885643,Provider C
EVT-4137F0758B,TXN-16DEA689EB,SUCCESS,CONFIRMED,2026-09-06 07:22:47.885643,Provider C
EVT-2394F65E4C,TXN-16DEA689EB,REVERSAL,REVERSED,2026-09-06 07:25:30.885643,Provider C
EVT-A903F3E2D0,TXN-AE8A58DCD6,INITIATED,RECEIVED,2026-08-31 11:29:51.885684,Provider A
EVT-63FBF9E191,TXN-AE8A58DCD6,PROCESSING,RECEIVED,2026-08-31 11:29:52.885684,Provider A
EVT-29A189652A,TXN-AE8A58DCD6,SUCCESS,CONFIRMED,2026-08-31 11:30:01.885684,Provider A
EVT-F60CECFF92,TXN-AE8A58DCD6,SETTLEMENT,CONFIRMED,2026-08-31 11:30:02.885684,Provider A
EVT-D4D3A9CAEA,TXN-B9967C6647,INITIATED,RECEIVED,2026-09-09 11:58:52.885725,Provider C
EVT-3029DF2E06,TXN-B9967C6647,PROCESSING,RECEIVED,2026-09-09 11:58:55.885725,Provider C
EVT-371FA35A8B,TXN-B9967C6647,FAILED,INVALID_ACCOUNT,2026-09-09 11:59:00.885725,Provider C
EVT-6B25422170,TXN-FB9A558FD6,INITIATED,RECEIVED,2026-09-12 07:45:56.885757,Provider B
EVT-1144414659,TXN-FB9A558FD6,PROCESSING,RECEIVED,2026-09-12 07:45:57.885757,Provider B
EVT-65AFB755C6,TXN-FB9A558FD6,SUCCESS,CONFIRMED,2026-09-12 07:46:08.885757,Provider B
EVT-A68B7545DC,TXN-FB9A558FD6,SETTLEMENT,CONFIRMED,2026-09-12 07:46:17.885757,Provider B
EVT-B3307B35F0,TXN-7124CD1976,INITIATED,RECEIVED,2026-08-24 04:53:27.885796,Provider D
EVT-0BFB9BB30F,TXN-7124CD1976,PROCESSING,RECEIVED,2026-08-24 04:53:32.885796,Provider D
EVT-AEC2CDB5D2,TXN-7124CD1976,SUCCESS,CONFIRMED,2026-08-24 04:53:38.885796,Provider D
EVT-9B33826EDF,TXN-7124CD1976,SETTLEMENT,CONFIRMED,2026-08-24 04:53:39.885796,Provider D
EVT-046CC99B00,TXN-1EF19C6EDC,INITIATED,RECEIVED,2026-09-08 21:44:23.885836,Provider D
EVT-3A755921DB,TXN-1EF19C6EDC,PROCESSING,RECEIVED,2026-09-08 21:44:25.885836,Provider D
EVT-5AA981A6C5,TXN-1EF19C6EDC,PENDING,AWAITING_CONFIRMATION,2026-09-08 21:44:30.885836,Provider D
EVT-A2AA35E5F4,TXN-0B026037A8,INITIATED,RECEIVED,2026-09-13 11:05:06.885872,Provider A
EVT-DB7006F506,TXN-0B026037A8,PROCESSING,RECEIVED,2026-09-13 11:05:08.885872,Provider A
EVT-3135B0E3F7,TXN-0B026037A8,SUCCESS,CONFIRMED,2026-09-13 11:05:20.885872,Provider A
EVT-4AC2F9B9F2,TXN-0B026037A8,SETTLEMENT,CONFIRMED,2026-09-13 11:05:24.885872,Provider A
EVT-9C7BFB6249,TXN-1D1C733D05,INITIATED,RECEIVED,2026-09-17 23:18:13.885911,Provider A
EVT-B649767AD6,TXN-1D1C733D05,PROCESSING,RECEIVED,2026-09-17 23:18:18.885911,Provider A
EVT-0AF746EC45,TXN-1D1C733D05,SUCCESS,CONFIRMED,2026-09-17 23:18:33.885911,Provider A
EVT-5B9B332F0D,TXN-1D1C733D05,SETTLEMENT,CONFIRMED,2026-09-17 23:18:39.885911,Provider A
EVT-BFA0B535B5,TXN-DA811D1ED3,INITIATED,RECEIVED,2026-09-11 08:13:10.885949,Provider D
EVT-38AB8C08D4,TXN-DA811D1ED3,PROCESSING,RECEIVED,2026-09-11 08:13:12.885949,Provider D
EVT-552F81D468,TXN-DA811D1ED3,SUCCESS,CONFIRMED,2026-09-11 08:13:20.885949,Provider D
EVT-95B1EAABD7,TXN-DA811D1ED3,REVERSAL,REVERSED,2026-09-11 08:16:15.885949,Provider D
EVT-3BDEA4DBD9,TXN-9AEF2977EA,INITIATED,RECEIVED,2026-09-11 01:10:52.885991,Provider C
EVT-A6DBCA8375,TXN-9AEF2977EA,PROCESSING,RECEIVED,2026-09-11 01:10:53.885991,Provider C
EVT-0BC4A5CC65,TXN-9AEF2977EA,FAILED,WEBHOOK_FAILURE,2026-09-11 01:11:04.885991,Provider C
EVT-D4456B1012,TXN-AD7C56D668,INITIATED,RECEIVED,2026-09-03 21:14:43.886029,Provider D
EVT-A6BE2EFBE8,TXN-AD7C56D668,PROCESSING,RECEIVED,2026-09-03 21:14:44.886029,Provider D
EVT-BEBA1DEAE9,TXN-AD7C56D668,FAILED,INSUFFICIENT_FUNDS,2026-09-03 21:14:54.886029,Provider D
EVT-A5951B4ACA,TXN-90A2BDFC84,INITIATED,RECEIVED,2026-09-13 14:12:26.886305,Provider A
EVT-6C7605E3B9,TXN-90A2BDFC84,PROCESSING,RECEIVED,2026-09-13 14:12:30.886305,Provider A
EVT-50E6F31912,TXN-90A2BDFC84,SUCCESS,CONFIRMED,2026-09-13 14:12:34.886305,Provider A
EVT-46D6E26B1A,TXN-90A2BDFC84,SETTLEMENT,CONFIRMED,2026-09-13 14:12:36.886305,Provider A
EVT-E2756EA145,TXN-B72FB9BE2F,INITIATED,RECEIVED,2026-09-19 04:36:17.886371,Provider D
EVT-13E6E52276,TXN-B72FB9BE2F,PROCESSING,RECEIVED,2026-09-19 04:36:21.886371,Provider D
EVT-1FBE4E70E2,TXN-B72FB9BE2F,SUCCESS,CONFIRMED,2026-09-19 04:36:26.886371,Provider D
EVT-378CCBC407,TXN-B72FB9BE2F,SETTLEMENT,CONFIRMED,2026-09-19 04:36:33.886371,Provider D
EVT-E5757CE71D,TXN-0E99ADD3A6,INITIATED,RECEIVED,2026-08-29 11:23:35.886422,Provider B
EVT-412D019967,TXN-0E99ADD3A6,PROCESSING,RECEIVED,2026-08-29 11:23:37.886422,Provider B
EVT-0522FDAA98,TXN-0E99ADD3A6,SUCCESS,CONFIRMED,2026-08-29 11:23:51.886422,Provider B
EVT-531017806D,TXN-0E99ADD3A6,SETTLEMENT,CONFIRMED,2026-08-29 11:23:52.886422,Provider B
EVT-3B9548ADC5,TXN-89D2A1927B,INITIATED,RECEIVED,2026-09-10 23:00:50.886465,Provider C
EVT-CA22B68D3B,TXN-89D2A1927B,PROCESSING,RECEIVED,2026-09-10 23:00:53.886465,Provider C
EVT-97255FE9C3,TXN-89D2A1927B,SUCCESS,CONFIRMED,2026-09-10 23:00:59.886465,Provider C
EVT-1F1A9C10F3,TXN-89D2A1927B,SETTLEMENT,CONFIRMED,2026-09-10 23:01:09.886465,Provider C
EVT-CF908D5CAD,TXN-77A0EA34AC,INITIATED,RECEIVED,2026-09-08 00:58:55.886510,Provider A
EVT-E0B175E589,TXN-77A0EA34AC,PROCESSING,RECEIVED,2026-09-08 00:58:59.886510,Provider A
EVT-FD7DF420DD,TXN-77A0EA34AC,SUCCESS,CONFIRMED,2026-09-08 00:59:08.886510,Provider A
EVT-4753399BD8,TXN-77A0EA34AC,SETTLEMENT,CONFIRMED,2026-09-08 00:59:14.886510,Provider A
EVT-42327393B3,TXN-6161598E4E,INITIATED,RECEIVED,2026-08-20 15:37:09.886555,Provider B
EVT-14DC8AF0B8,TXN-6161598E4E,PROCESSING,RECEIVED,2026-08-20 15:37:13.886555,Provider B
EVT-14CA0220EA,TXN-6161598E4E,SUCCESS,CONFIRMED,2026-08-20 15:37:16.886555,Provider B
EVT-229DBC331D,TXN-6161598E4E,SETTLEMENT,CONFIRMED,2026-08-20 15:37:17.886555,Provider B
EVT-9F1F3AF00F,TXN-FD75FE0F5E,INITIATED,RECEIVED,2026-09-12 12:45:00.886598,Provider C
EVT-0011C23561,TXN-FD75FE0F5E,PROCESSING,RECEIVED,2026-09-12 12:45:01.886598,Provider C
EVT-1E98DB8A94,TXN-FD75FE0F5E,SUCCESS,CONFIRMED,2026-09-12 12:45:03.886598,Provider C
EVT-15889F9B11,TXN-FD75FE0F5E,SETTLEMENT,CONFIRMED,2026-09-12 12:45:09.886598,Provider C
EVT-F3D68C829F,TXN-7C470AF02A,INITIATED,RECEIVED,2026-08-23 00:46:12.886645,Provider A
EVT-0D0AC5D287,TXN-7C470AF02A,PROCESSING,RECEIVED,2026-08-23 00:46:16.886645,Provider A
EVT-D581A91752,TXN-7C470AF02A,SUCCESS,CONFIRMED,2026-08-23 00:46:22.886645,Provider A
EVT-8E687EEE89,TXN-7C470AF02A,SETTLEMENT,CONFIRMED,2026-08-23 00:46:29.886645,Provider A
EVT-50839A5891,TXN-9ED479975B,INITIATED,RECEIVED,2026-09-08 13:09:07.886688,Provider D
EVT-27733D7EF1,TXN-9ED479975B,PROCESSING,RECEIVED,2026-09-08 13:09:12.886688,Provider D
EVT-15576CF352,TXN-9ED479975B,SUCCESS,CONFIRMED,2026-09-08 13:09:13.886688,Provider D
EVT-46FAA7EF9C,TXN-9ED479975B,SETTLEMENT,CONFIRMED,2026-09-08 13:09:16.886688,Provider D
EVT-09C7232F9E,TXN-E58F6D1B62,INITIATED,RECEIVED,2026-09-01 02:18:13.886734,Provider B
EVT-7F9F517F7C,TXN-E58F6D1B62,PROCESSING,RECEIVED,2026-09-01 02:18:15.886734,Provider B
EVT-AF04B775CB,TXN-E58F6D1B62,SUCCESS,CONFIRMED,2026-09-01 02:18:29.886734,Provider B
EVT-10078141FF,TXN-E58F6D1B62,SETTLEMENT,CONFIRMED,2026-09-01 02:18:37.886734,Provider B
EVT-1D21AEC3D5,TXN-CA6026FAD2,INITIATED,RECEIVED,2026-08-31 01:10:01.886773,Provider B
EVT-DA9F5B6B86,TXN-CA6026FAD2,PROCESSING,RECEIVED,2026-08-31 01:10:03.886773,Provider B
EVT-18EB64C393,TXN-CA6026FAD2,FAILED,INVALID_ACCOUNT,2026-08-31 01:10:14.886773,Provider B
EVT-EFE5AF5693,TXN-395C371FCA,INITIATED,RECEIVED,2026-08-23 09:52:44.886810,Provider C
EVT-E14FE2086D,TXN-395C371FCA,PROCESSING,RECEIVED,2026-08-23 09:52:49.886810,Provider C
EVT-C7E4D1DBD8,TXN-395C371FCA,PENDING,AWAITING_CONFIRMATION,2026-08-23 09:52:55.886810,Provider C
EVT-98385ACA7E,TXN-623F0A0B14,INITIATED,RECEIVED,2026-08-31 01:46:47.886846,Provider A
EVT-EFCC385FD9,TXN-623F0A0B14,PROCESSING,RECEIVED,2026-08-31 01:46:51.886846,Provider A
EVT-48A3585428,TXN-623F0A0B14,SUCCESS,CONFIRMED,2026-08-31 01:47:01.886846,Provider A
EVT-2B3B7FAA2D,TXN-623F0A0B14,SETTLEMENT,CONFIRMED,2026-08-31 01:47:08.886846,Provider A
EVT-0ECEF30EA3,TXN-05AE7BCA8A,INITIATED,RECEIVED,2026-08-30 05:21:54.886893,Provider D
EVT-81CCC7BAD1,TXN-05AE7BCA8A,PROCESSING,RECEIVED,2026-08-30 05:21:55.886893,Provider D
EVT-A43FA35C26,TXN-05AE7BCA8A,SUCCESS,CONFIRMED,2026-08-30 05:22:09.886893,Provider D
EVT-A81CB00430,TXN-05AE7BCA8A,SETTLEMENT,CONFIRMED,2026-08-30 05:22:12.886893,Provider D
EVT-7528321081,TXN-86BE55ABC6,INITIATED,RECEIVED,2026-08-27 15:25:56.886937,Provider D
EVT-505BEE2A3B,TXN-86BE55ABC6,PROCESSING,RECEIVED,2026-08-27 15:25:59.886937,Provider D
EVT-6B5EE49F8D,TXN-86BE55ABC6,SUCCESS,CONFIRMED,2026-08-27 15:26:12.886937,Provider D
EVT-1E197757E7,TXN-86BE55ABC6,SETTLEMENT,CONFIRMED,2026-08-27 15:26:16.886937,Provider D
EVT-801A0F600C,TXN-42692D9605,INITIATED,RECEIVED,2026-09-11 11:35:33.886978,Provider D
EVT-1A0047DB20,TXN-42692D9605,PROCESSING,RECEIVED,2026-09-11 11:35:34.886978,Provider D
EVT-F2BB070098,TXN-42692D9605,SUCCESS,CONFIRMED,2026-09-11 11:35:44.886978,Provider D
EVT-D47D010170,TXN-42692D9605,SETTLEMENT,CONFIRMED,2026-09-11 11:35:52.886978,Provider D
EVT-AFF50BDFC4,TXN-BC11F6DABE,INITIATED,RECEIVED,2026-08-23 12:39:57.887019,Provider C
EVT-55E695FFC2,TXN-BC11F6DABE,PROCESSING,RECEIVED,2026-08-23 12:39:58.887019,Provider C
EVT-60FF61B50D,TXN-BC11F6DABE,PENDING,AWAITING_CONFIRMATION,2026-08-23 12:40:13.887019,Provider C
EVT-A7F4760EE9,TXN-D3A47EB3A2,INITIATED,RECEIVED,2026-09-07 22:03:44.887059,Provider C
EVT-09AE010AD8,TXN-D3A47EB3A2,PROCESSING,RECEIVED,2026-09-07 22:03:46.887059,Provider C
EVT-8C27A3A5C4,TXN-D3A47EB3A2,SUCCESS,CONFIRMED,2026-09-07 22:03:54.887059,Provider C
EVT-75059BDC92,TXN-D3A47EB3A2,SETTLEMENT,CONFIRMED,2026-09-07 22:03:56.887059,Provider C
EVT-14D42993E5,TXN-043C88A338,INITIATED,RECEIVED,2026-09-09 18:39:52.887107,Provider B
EVT-EC6902FF09,TXN-043C88A338,PROCESSING,RECEIVED,2026-09-09 18:39:53.887107,Provider B
EVT-4FD65DA021,TXN-043C88A338,FAILED,WEBHOOK_FAILURE,2026-09-09 18:40:17.887107,Provider B
EVT-2E8448D34A,TXN-8591A1FFD5,INITIATED,RECEIVED,2026-08-23 10:15:24.887148,Provider D
EVT-02B2BF07EB,TXN-8591A1FFD5,PROCESSING,RECEIVED,2026-08-23 10:15:28.887148,Provider D
EVT-79618B876C,TXN-8591A1FFD5,SUCCESS,CONFIRMED,2026-08-23 10:15:40.887148,Provider D
EVT-8AE3B3994C,TXN-8591A1FFD5,SETTLEMENT,CONFIRMED,2026-08-23 10:15:45.887148,Provider D
EVT-57EDF588C9,TXN-234149C7B7,INITIATED,RECEIVED,2026-09-03 01:02:46.887185,Provider C
EVT-1C26806A34,TXN-234149C7B7,PROCESSING,RECEIVED,2026-09-03 01:02:47.887185,Provider C
EVT-494028A13D,TXN-234149C7B7,SUCCESS,CONFIRMED,2026-09-03 01:02:57.887185,Provider C
EVT-5D6CD55657,TXN-234149C7B7,SETTLEMENT,CONFIRMED,2026-09-03 01:03:00.887185,Provider C
EVT-AC144F9212,TXN-832D063998,INITIATED,RECEIVED,2026-09-10 10:49:46.887226,Provider D
EVT-DD6D54F8FC,TXN-832D063998,PROCESSING,RECEIVED,2026-09-10 10:49:50.887226,Provider D
EVT-0636C6A452,TXN-832D063998,FAILED,INSUFFICIENT_FUNDS,2026-09-10 10:49:58.887226,Provider D
EVT-53C207E6DC,TXN-BF8C5B90A3,INITIATED,RECEIVED,2026-09-12 12:48:10.887271,Provider B
EVT-0024741C25,TXN-BF8C5B90A3,PROCESSING,RECEIVED,2026-09-12 12:48:15.887271,Provider B
EVT-CD16451802,TXN-BF8C5B90A3,SUCCESS,CONFIRMED,2026-09-12 12:48:18.887271,Provider B
EVT-56929A124B,TXN-BF8C5B90A3,SETTLEMENT,CONFIRMED,2026-09-12 12:48:23.887271,Provider B
EVT-C67E5C6B92,TXN-5CB1A6A8B2,INITIATED,RECEIVED,2026-08-20 22:44:16.887315,Provider C
EVT-374BB92D3F,TXN-5CB1A6A8B2,PROCESSING,RECEIVED,2026-08-20 22:44:17.887315,Provider C
EVT-2FB6276292,TXN-5CB1A6A8B2,SUCCESS,CONFIRMED,2026-08-20 22:44:23.887315,Provider C
EVT-B0EEF97710,TXN-5CB1A6A8B2,SETTLEMENT,CONFIRMED,2026-08-20 22:44:25.887315,Provider C
EVT-D8B2F407D4,TXN-8147CC4CD5,INITIATED,RECEIVED,2026-09-14 14:55:20.887363,Provider D
EVT-EAA4138348,TXN-8147CC4CD5,PROCESSING,RECEIVED,2026-09-14 14:55:25.887363,Provider D
EVT-26A9B8587B,TXN-8147CC4CD5,FAILED,TIMEOUT,2026-09-14 14:55:48.887363,Provider D
EVT-AB050062B4,TXN-C89388C46A,INITIATED,RECEIVED,2026-09-06 04:33:35.887403,Provider A
EVT-2FA4DFC1A5,TXN-C89388C46A,PROCESSING,RECEIVED,2026-09-06 04:33:38.887403,Provider A
EVT-9351858110,TXN-C89388C46A,FAILED,INVALID_ACCOUNT,2026-09-06 04:33:47.887403,Provider A
EVT-BC3FEEA2DE,TXN-8D69251EEE,INITIATED,RECEIVED,2026-08-27 10:00:47.887443,Provider A
EVT-64926B8141,TXN-8D69251EEE,PROCESSING,RECEIVED,2026-08-27 10:00:52.887443,Provider A
EVT-5706579112,TXN-8D69251EEE,SUCCESS,CONFIRMED,2026-08-27 10:01:03.887443,Provider A
EVT-0C5E5DC1C4,TXN-8D69251EEE,SETTLEMENT,CONFIRMED,2026-08-27 10:01:09.887443,Provider A
EVT-EF4F7FAAEF,TXN-97C8C39B27,INITIATED,RECEIVED,2026-09-07 09:05:54.887488,Provider B
EVT-65AA50C94E,TXN-97C8C39B27,PROCESSING,RECEIVED,2026-09-07 09:05:58.887488,Provider B
EVT-1FA57EA947,TXN-97C8C39B27,SUCCESS,CONFIRMED,2026-09-07 09:06:05.887488,Provider B
EVT-C17B940A72,TXN-97C8C39B27,SETTLEMENT,CONFIRMED,2026-09-07 09:06:15.887488,Provider B
EVT-DB4067D042,TXN-BF95280415,INITIATED,RECEIVED,2026-09-02 19:16:10.887548,Provider B
EVT-7AD9D55ED6,TXN-BF95280415,PROCESSING,RECEIVED,2026-09-02 19:16:11.887548,Provider B
EVT-62FACA2B1F,TXN-BF95280415,SUCCESS,CONFIRMED,2026-09-02 19:16:20.887548,Provider B
EVT-FA8A004A62,TXN-BF95280415,SETTLEMENT,CONFIRMED,2026-09-02 19:16:24.887548,Provider B
EVT-C114F70E09,TXN-E85163FAED,INITIATED,RECEIVED,2026-09-18 23:37:35.887633,Provider B
EVT-83876A13CF,TXN-E85163FAED,PROCESSING,RECEIVED,2026-09-18 23:37:36.887633,Provider B
EVT-DE23872A4D,TXN-E85163FAED,SUCCESS,CONFIRMED,2026-09-18 23:37:48.887633,Provider B
EVT-8F180FCB9D,TXN-E85163FAED,SETTLEMENT,CONFIRMED,2026-09-18 23:37:52.887633,Provider B
EVT-882CAD0783,TXN-763DC90356,INITIATED,RECEIVED,2026-09-17 00:01:35.887808,Provider C
EVT-FFB482AE9C,TXN-763DC90356,PROCESSING,RECEIVED,2026-09-17 00:01:36.887808,Provider C
EVT-9C22690F55,TXN-763DC90356,SUCCESS,CONFIRMED,2026-09-17 00:01:43.887808,Provider C
EVT-BFFE1DFDB9,TXN-763DC90356,SETTLEMENT,CONFIRMED,2026-09-17 00:01:48.887808,Provider C
EVT-4A98ED871F,TXN-9DF9C5538F,INITIATED,RECEIVED,2026-09-05 04:37:43.887897,Provider C
EVT-3001DC3393,TXN-9DF9C5538F,PROCESSING,RECEIVED,2026-09-05 04:37:48.887897,Provider C
EVT-EF6474AA40,TXN-9DF9C5538F,SUCCESS,CONFIRMED,2026-09-05 04:37:55.887897,Provider C
EVT-7962036F3F,TXN-9DF9C5538F,SETTLEMENT,CONFIRMED,2026-09-05 04:37:58.887897,Provider C
EVT-583EB91ECE,TXN-E413669499,INITIATED,RECEIVED,2026-09-07 02:47:14.887977,Provider B
EVT-FB10074A31,TXN-E413669499,PROCESSING,RECEIVED,2026-09-07 02:47:18.887977,Provider B
EVT-D3D6D5904B,TXN-E413669499,SUCCESS,CONFIRMED,2026-09-07 02:47:19.887977,Provider B
EVT-C10BCFFB45,TXN-E413669499,SETTLEMENT,CONFIRMED,2026-09-07 02:47:28.887977,Provider B
EVT-513B2097F1,TXN-C97D543BF7,INITIATED,RECEIVED,2026-08-23 07:38:18.888053,Provider D
EVT-98CFCAE098,TXN-C97D543BF7,PROCESSING,RECEIVED,2026-08-23 07:38:19.888053,Provider D
EVT-618310F159,TXN-C97D543BF7,SUCCESS,CONFIRMED,2026-08-23 07:38:25.888053,Provider D
EVT-1C69B8E1D9,TXN-C97D543BF7,SETTLEMENT,CONFIRMED,2026-08-23 07:38:29.888053,Provider D
EVT-21D98880E8,TXN-176F0AF9F1,INITIATED,RECEIVED,2026-08-26 23:14:34.888131,Provider C
EVT-F8FF0A6A8E,TXN-176F0AF9F1,PROCESSING,RECEIVED,2026-08-26 23:14:36.888131,Provider C
EVT-90ACEA3CD5,TXN-176F0AF9F1,SUCCESS,CONFIRMED,2026-08-26 23:14:48.888131,Provider C
EVT-99838FC2D3,TXN-176F0AF9F1,SETTLEMENT,CONFIRMED,2026-08-26 23:14:56.888131,Provider C
EVT-6642E37631,TXN-FFE9F0F82A,INITIATED,RECEIVED,2026-08-24 17:43:53.888212,Provider A
EVT-EDB7597C39,TXN-FFE9F0F82A,PROCESSING,RECEIVED,2026-08-24 17:43:55.888212,Provider A
EVT-2CB3CCD909,TXN-FFE9F0F82A,SUCCESS,CONFIRMED,2026-08-24 17:44:07.888212,Provider A
EVT-A72C97D3EB,TXN-FFE9F0F82A,SETTLEMENT,CONFIRMED,2026-08-24 17:44:10.888212,Provider A
EVT-5DC7E16616,TXN-30A2D6EE30,INITIATED,RECEIVED,2026-08-31 04:59:02.888291,Provider D
EVT-5AC17EA9A7,TXN-30A2D6EE30,PROCESSING,RECEIVED,2026-08-31 04:59:04.888291,Provider D
EVT-15A9BF32E0,TXN-30A2D6EE30,SUCCESS,CONFIRMED,2026-08-31 04:59:10.888291,Provider D
EVT-558B72A802,TXN-30A2D6EE30,REVERSAL,REVERSED,2026-08-31 05:02:56.888291,Provider D
EVT-95B4EBB536,TXN-4CEA0D29D8,INITIATED,RECEIVED,2026-08-27 21:23:20.888373,Provider C
EVT-AB6D103C56,TXN-4CEA0D29D8,PROCESSING,RECEIVED,2026-08-27 21:23:21.888373,Provider C
EVT-45703A27A1,TXN-4CEA0D29D8,PENDING,AWAITING_CONFIRMATION,2026-08-27 21:23:32.888373,Provider C
EVT-FF3B571BF9,TXN-E309221B52,INITIATED,RECEIVED,2026-09-14 12:27:15.888446,Provider D
EVT-6484A95939,TXN-E309221B52,PROCESSING,RECEIVED,2026-09-14 12:27:20.888446,Provider D
EVT-80ECB15140,TXN-E309221B52,SUCCESS,CONFIRMED,2026-09-14 12:27:32.888446,Provider D
EVT-D6381E94B3,TXN-E309221B52,SETTLEMENT,CONFIRMED,2026-09-14 12:27:35.888446,Provider D
EVT-1C7A58A423,TXN-DED74CE01C,INITIATED,RECEIVED,2026-09-19 07:16:07.888529,Provider A
EVT-F68D62F964,TXN-DED74CE01C,PROCESSING,RECEIVED,2026-09-19 07:16:08.888529,Provider A
EVT-F37843D897,TXN-DED74CE01C,SUCCESS,CONFIRMED,2026-09-19 07:16:12.888529,Provider A
EVT-A3C9C43C17,TXN-DED74CE01C,SETTLEMENT,CONFIRMED,2026-09-19 07:16:19.888529,Provider A
EVT-E3EB8CA7ED,TXN-8EBDF3532E,INITIATED,RECEIVED,2026-08-29 15:17:23.888611,Provider D
EVT-DB3F343955,TXN-8EBDF3532E,PROCESSING,RECEIVED,2026-08-29 15:17:26.888611,Provider D
EVT-CEB8D0A380,TXN-8EBDF3532E,SUCCESS,CONFIRMED,2026-08-29 15:17:29.888611,Provider D
EVT-AF9C53A875,TXN-8EBDF3532E,SETTLEMENT,CONFIRMED,2026-08-29 15:17:38.888611,Provider D
EVT-6FC39B6FB3,TXN-3FFA3271FC,INITIATED,RECEIVED,2026-09-15 01:08:36.888686,Provider A
EVT-D6C97DD1F6,TXN-3FFA3271FC,PROCESSING,RECEIVED,2026-09-15 01:08:38.888686,Provider A
EVT-C450F6D167,TXN-3FFA3271FC,SUCCESS,CONFIRMED,2026-09-15 01:08:50.888686,Provider A
EVT-F85356A1BF,TXN-3FFA3271FC,SETTLEMENT,CONFIRMED,2026-09-15 01:08:57.888686,Provider A
EVT-576AD0EB2A,TXN-38F9101EC1,INITIATED,RECEIVED,2026-08-21 15:04:11.888758,Provider C
EVT-34C2BCB302,TXN-38F9101EC1,PROCESSING,RECEIVED,2026-08-21 15:04:13.888758,Provider C
EVT-1C1D10ABD7,TXN-38F9101EC1,SUCCESS,CONFIRMED,2026-08-21 15:04:16.888758,Provider C
EVT-A82A5F8243,TXN-38F9101EC1,SETTLEMENT,CONFIRMED,2026-08-21 15:04:23.888758,Provider C
EVT-E6CBDFAE9D,TXN-47F322B7BB,INITIATED,RECEIVED,2026-09-13 09:07:34.888828,Provider B
EVT-74080867B9,TXN-47F322B7BB,PROCESSING,RECEIVED,2026-09-13 09:07:35.888828,Provider B
EVT-DAE867C2F1,TXN-47F322B7BB,SUCCESS,CONFIRMED,2026-09-13 09:07:45.888828,Provider B
EVT-63F2E6C1C3,TXN-47F322B7BB,REVERSAL,REVERSED,2026-09-13 09:12:15.888828,Provider B
EVT-5546E4EDC0,TXN-A392538ED9,INITIATED,RECEIVED,2026-09-17 01:15:26.888908,Provider B
EVT-C3676D91DF,TXN-A392538ED9,PROCESSING,RECEIVED,2026-09-17 01:15:30.888908,Provider B
EVT-7C5577C41D,TXN-A392538ED9,SUCCESS,CONFIRMED,2026-09-17 01:15:33.888908,Provider B
EVT-FE5C1F8AFA,TXN-A392538ED9,REVERSAL,REVERSED,2026-09-17 01:16:49.888908,Provider B
EVT-28BFAD8D13,TXN-84C1FDC636,INITIATED,RECEIVED,2026-08-31 11:16:05.888980,Provider D
EVT-D52FAF9D9C,TXN-84C1FDC636,PROCESSING,RECEIVED,2026-08-31 11:16:06.888980,Provider D
EVT-ECE1A305AA,TXN-84C1FDC636,SUCCESS,CONFIRMED,2026-08-31 11:16:09.888980,Provider D
EVT-1F538F595B,TXN-84C1FDC636,SETTLEMENT,CONFIRMED,2026-08-31 11:16:11.888980,Provider D
EVT-01D2A8214E,TXN-9E54FCC321,INITIATED,RECEIVED,2026-09-13 03:15:58.889055,Provider B
EVT-4324253D4B,TXN-9E54FCC321,PROCESSING,RECEIVED,2026-09-13 03:15:59.889055,Provider B
EVT-0C0F820B43,TXN-9E54FCC321,SUCCESS,CONFIRMED,2026-09-13 03:16:08.889055,Provider B
EVT-80E1684E53,TXN-9E54FCC321,SETTLEMENT,CONFIRMED,2026-09-13 03:16:14.889055,Provider B
EVT-DF024EA654,TXN-39DCFC1AF7,INITIATED,RECEIVED,2026-09-19 01:04:15.889126,Provider A
EVT-D6A21FAE91,TXN-39DCFC1AF7,PROCESSING,RECEIVED,2026-09-19 01:04:16.889126,Provider A
EVT-34E53929B6,TXN-39DCFC1AF7,FAILED,INVALID_ACCOUNT,2026-09-19 01:04:39.889126,Provider A
EVT-9E2F34F261,TXN-5511058FBA,INITIATED,RECEIVED,2026-08-25 09:04:43.889190,Provider A
EVT-3B2CCB2D65,TXN-5511058FBA,PROCESSING,RECEIVED,2026-08-25 09:04:45.889190,Provider A
EVT-84DD64736C,TXN-5511058FBA,SUCCESS,CONFIRMED,2026-08-25 09:04:48.889190,Provider A
